participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.answer,player.correct_individual,player.payoff,group.id_in_subsession,group.consensus,group.ready,group.correct_consensus,group.stimulus,group.vowel,group.intensity,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,8,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,8,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,8,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,8,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,8,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,8,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,8,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,8,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,8,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,8,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,8,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,8,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,8,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,8,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,8,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,8,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,8,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,8,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,8,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,9,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,9,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,9,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,9,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,9,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,9,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,9,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,9,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,9,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,9,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,9,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,9,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,9,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,9,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,9,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,9,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,9,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,9,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,9,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,9,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,9,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,9,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,9,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,9,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,9,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,9,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,9,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,9,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,9,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,9,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,10,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,10,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,10,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,10,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,10,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,10,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,10,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,10,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,10,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,10,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,10,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,10,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,10,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,10,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,10,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,10,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,10,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,10,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,10,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,10,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,10,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,10,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,10,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,10,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,10,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,10,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,10,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,10,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,10,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,10,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,11,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,11,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,11,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,11,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,11,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,11,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,11,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,11,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,11,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,11,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,11,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,11,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,11,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,11,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,11,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,11,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,11,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,11,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,11,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,11,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,11,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,11,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,11,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,11,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,11,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,11,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,11,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,11,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,11,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,11,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,12,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,12,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,12,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,12,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,12,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,12,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,12,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,12,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,12,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,12,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,12,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,12,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,12,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,12,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,12,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,12,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,12,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,12,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,12,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,12,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,12,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,12,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,12,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,12,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,12,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,12,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,12,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,12,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,12,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,12,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,13,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,13,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,13,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,13,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,13,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,13,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,13,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,13,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,13,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,13,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,13,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,13,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,13,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,13,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,13,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,13,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,13,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,13,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,13,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,13,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,13,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,13,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,13,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,13,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,13,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,13,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,13,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,13,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,13,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,13,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,14,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,14,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,14,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,14,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,14,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,14,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,14,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,14,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,14,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,14,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,14,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,14,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,14,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,14,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,14,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,14,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,14,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,14,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,14,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,14,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,14,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,14,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,14,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,14,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,14,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,14,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,14,l4rtvahp,,,,,,0
28,9jmdn508,,0,0,1400,,,,,,0,0,,,2,,,0,14,,,,,,,14,l4rtvahp,,,,,,0
29,3wucsqa6,,0,0,1400,,,,,,0,0,,,1,,,0,15,,,,,,,14,l4rtvahp,,,,,,0
30,vfn7hazy,,0,0,1400,,,,,,0,0,,,2,,,0,15,,,,,,,14,l4rtvahp,,,,,,0
1,am7duxfk,,0,1,1400,confidence_audio,1,Introduction,10.71.9.43,2017-04-20 06:06:14.372705+00:00,0,1,,,1,,,0,1,,,,,,,15,l4rtvahp,,,,,,0
2,p61q0dur,,0,0,1400,,,,,,0,0,,,2,,,0,1,,,,,,,15,l4rtvahp,,,,,,0
3,wj5ho64c,,0,0,1400,,,,,,0,0,,,1,,,0,2,,,,,,,15,l4rtvahp,,,,,,0
4,1nqtltde,,0,0,1400,,,,,,0,0,,,2,,,0,2,,,,,,,15,l4rtvahp,,,,,,0
5,t1m6qg01,,0,0,1400,,,,,,0,0,,,1,,,0,3,,,,,,,15,l4rtvahp,,,,,,0
6,b37ksxix,,0,0,1400,,,,,,0,0,,,2,,,0,3,,,,,,,15,l4rtvahp,,,,,,0
7,kxmz8958,,0,0,1400,,,,,,0,0,,,1,,,0,4,,,,,,,15,l4rtvahp,,,,,,0
8,9yea2tkj,,0,0,1400,,,,,,0,0,,,2,,,0,4,,,,,,,15,l4rtvahp,,,,,,0
9,tprc0pfs,,0,0,1400,,,,,,0,0,,,1,,,0,5,,,,,,,15,l4rtvahp,,,,,,0
10,q48lusdu,,0,0,1400,,,,,,0,0,,,2,,,0,5,,,,,,,15,l4rtvahp,,,,,,0
11,4to8hjbp,,0,0,1400,,,,,,0,0,,,1,,,0,6,,,,,,,15,l4rtvahp,,,,,,0
12,66cqud0r,,0,0,1400,,,,,,0,0,,,2,,,0,6,,,,,,,15,l4rtvahp,,,,,,0
13,4kfei03p,,0,0,1400,,,,,,0,0,,,1,,,0,7,,,,,,,15,l4rtvahp,,,,,,0
14,5j1d7ux6,,0,0,1400,,,,,,0,0,,,2,,,0,7,,,,,,,15,l4rtvahp,,,,,,0
15,h4gbnrfl,,0,0,1400,,,,,,0,0,,,1,,,0,8,,,,,,,15,l4rtvahp,,,,,,0
16,2ox4usuo,,0,0,1400,,,,,,0,0,,,2,,,0,8,,,,,,,15,l4rtvahp,,,,,,0
17,lcfzagce,,0,0,1400,,,,,,0,0,,,1,,,0,9,,,,,,,15,l4rtvahp,,,,,,0
18,emwz263q,,0,0,1400,,,,,,0,0,,,2,,,0,9,,,,,,,15,l4rtvahp,,,,,,0
19,5h8532al,,0,0,1400,,,,,,0,0,,,1,,,0,10,,,,,,,15,l4rtvahp,,,,,,0
20,hvkev13z,,0,0,1400,,,,,,0,0,,,2,,,0,10,,,,,,,15,l4rtvahp,,,,,,0
21,bus4gq0j,,0,0,1400,,,,,,0,0,,,1,,,0,11,,,,,,,15,l4rtvahp,,,,,,0
22,jrm8e915,,0,0,1400,,,,,,0,0,,,2,,,0,11,,,,,,,15,l4rtvahp,,,,,,0
23,4d4lvfqq,,0,0,1400,,,,,,0,0,,,1,,,0,12,,,,,,,15,l4rtvahp,,,,,,0
24,5z849l1a,,0,0,1400,,,,,,0,0,,,2,,,0,12,,,,,,,15,l4rtvahp,,,,,,0
25,e7f07yzr,,0,0,1400,,,,,,0,0,,,1,,,0,13,,,,,,,15,l4rtvahp,,,,,,0
26,y0exh9h3,,0,0,1400,,,,,,0,0,,,2,,,0,13,,,,,,,15,l4rtvahp,,,,,,0
27,8og7a9ms,,0,0,1400,,,,,,0,0,,,1,,,0,14,,,,,,,15,l4rtvahp,,,,,,0
